table,key,series,model,basis,file_price,file_source,estimate,margin_pct,list_inr,dealer_inr,lead_time_days,cavities,rubber_kg,rubber_cost,moulding,metal_kg,hardware,mould_cost,mould_amort,unit_cost,note
rubber_mounts,AT-EA85,Rubber E/EA shock absorber,AT-EA85,cost,,,486,50.0,750,600,21,8,0.191,80,230,0.452,106,28000,70,486,rubber 0.191 kg + moulding + hardware 0.452 kg + mould 28000/50
rubber_mounts,AT-E120,Rubber E/EA shock absorber,AT-E120,cost,,,683,50.0,1050,850,21,4,0.215,90,236,0.56,132,45000,225,683,rubber 0.215 kg + moulding + hardware 0.56 kg + mould 45000/50
rubber_mounts,AT-EA120,Rubber E/EA shock absorber,AT-EA120,cost,,,768,50.0,1200,1000,21,4,0.304,128,259,0.666,157,45000,225,768,rubber 0.304 kg + moulding + hardware 0.666 kg + mould 45000/50
rubber_mounts,AT-E160,Rubber E/EA shock absorber,AT-E160,cost,,,815,50.0,1250,1000,21,4,0.348,146,270,0.738,173,45000,225,815,rubber 0.348 kg + moulding + hardware 0.738 kg + mould 45000/50
rubber_mounts,AT-EA160,Rubber E/EA shock absorber,AT-EA160,cost,,,815,50.0,1250,1000,21,4,0.348,146,270,0.738,173,45000,225,815,rubber 0.348 kg + moulding + hardware 0.738 kg + mould 45000/50
rubber_mounts,AT-E220,Rubber E/EA shock absorber,AT-E220,cost,,,883,50.0,1350,1100,21,4,0.415,174,288,0.834,196,45000,225,883,rubber 0.415 kg + moulding + hardware 0.834 kg + mould 45000/50
rubber_mounts,AT-EA220,Rubber E/EA shock absorber,AT-EA220,cost,,,883,50.0,1350,1100,21,4,0.415,174,288,0.834,196,45000,225,883,rubber 0.415 kg + moulding + hardware 0.834 kg + mould 45000/50
rubber_mounts,AT-E300,Rubber E/EA shock absorber,AT-E300,cost,,,963,50.0,1450,1200,21,4,0.505,212,311,0.913,214,45000,225,963,rubber 0.505 kg + moulding + hardware 0.913 kg + mould 45000/50
rubber_mounts,AT-EA300,Rubber E/EA shock absorber,AT-EA300,cost,,,963,50.0,1450,1200,21,4,0.505,212,311,0.913,214,45000,225,963,rubber 0.505 kg + moulding + hardware 0.913 kg + mould 45000/50
rubber_mounts,AT-E400,Rubber E/EA shock absorber,AT-E400,cost,,,1028,50.0,1550,1250,21,4,0.546,229,322,1.072,252,45000,225,1028,rubber 0.546 kg + moulding + hardware 1.072 kg + mould 45000/50
rubber_mounts,AT-EA400,Rubber E/EA shock absorber,AT-EA400,cost,,,1028,50.0,1550,1250,21,4,0.546,229,322,1.072,252,45000,225,1028,rubber 0.546 kg + moulding + hardware 1.072 kg + mould 45000/50
rubber_mounts,AT-6JX-25N,Rubber 6JX shock absorber,AT-6JX-25N,cost,,,447,50.0,700,600,21,8,0.146,61,218,0.415,98,28000,70,447,rubber 0.146 kg + moulding + hardware 0.415 kg + mould 28000/50
rubber_mounts,AT-6JX-25,Rubber 6JX shock absorber,AT-6JX-25,cost,,,447,50.0,700,600,21,8,0.146,61,218,0.415,98,28000,70,447,rubber 0.146 kg + moulding + hardware 0.415 kg + mould 28000/50
rubber_mounts,AT-6JX-45N,Rubber 6JX shock absorber,AT-6JX-45N,cost,,,505,50.0,800,650,21,8,0.189,80,229,0.537,126,28000,70,505,rubber 0.189 kg + moulding + hardware 0.537 kg + mould 28000/50
rubber_mounts,AT-6JX-45,Rubber 6JX shock absorber,AT-6JX-45,cost,,,505,50.0,800,650,21,8,0.189,80,229,0.537,126,28000,70,505,rubber 0.189 kg + moulding + hardware 0.537 kg + mould 28000/50
rubber_mounts,AT-6JX-70N,Rubber 6JX shock absorber,AT-6JX-70N,cost,,,712,50.0,1100,900,21,4,0.227,95,239,0.649,152,45000,225,712,rubber 0.227 kg + moulding + hardware 0.649 kg + mould 45000/50
rubber_mounts,AT-6JX-70,Rubber 6JX shock absorber,AT-6JX-70,cost,,,712,50.0,1100,900,21,4,0.227,95,239,0.649,152,45000,225,712,rubber 0.227 kg + moulding + hardware 0.649 kg + mould 45000/50
rubber_mounts,AT-6JX-100N,Rubber 6JX shock absorber,AT-6JX-100N,cost,,,716,50.0,1100,900,21,4,0.234,98,241,0.649,152,45000,225,716,rubber 0.234 kg + moulding + hardware 0.649 kg + mould 45000/50
rubber_mounts,AT-6JX-100,Rubber 6JX shock absorber,AT-6JX-100,cost,,,716,50.0,1100,900,21,4,0.234,98,241,0.649,152,45000,225,716,rubber 0.234 kg + moulding + hardware 0.649 kg + mould 45000/50
rubber_mounts,AT-6JX-200N,Rubber 6JX shock absorber,AT-6JX-200N,cost,,,782,50.0,1200,1000,21,4,0.308,129,260,0.713,168,45000,225,782,rubber 0.308 kg + moulding + hardware 0.713 kg + mould 45000/50
rubber_mounts,AT-6JX-200,Rubber 6JX shock absorber,AT-6JX-200,cost,,,782,50.0,1200,1000,21,4,0.308,129,260,0.713,168,45000,225,782,rubber 0.308 kg + moulding + hardware 0.713 kg + mould 45000/50
rubber_mounts,AT-6JX-400N,Rubber 6JX shock absorber,AT-6JX-400N,cost,,,1504,50.0,2300,1850,21,4,1.052,442,453,1.635,384,45000,225,1504,rubber 1.052 kg + moulding + hardware 1.635 kg + mould 45000/50
rubber_mounts,AT-6JX-400,Rubber 6JX shock absorber,AT-6JX-400,cost,,,1504,50.0,2300,1850,21,4,1.052,442,453,1.635,384,45000,225,1504,rubber 1.052 kg + moulding + hardware 1.635 kg + mould 45000/50
rubber_mounts,AT-6JX-600N,Rubber 6JX shock absorber,AT-6JX-600N,cost,,,1688,50.0,2550,2050,21,4,1.252,526,505,1.837,432,45000,225,1688,rubber 1.252 kg + moulding + hardware 1.837 kg + mould 45000/50
rubber_mounts,AT-6JX-600,Rubber 6JX shock absorber,AT-6JX-600,cost,,,1688,50.0,2550,2050,21,4,1.252,526,505,1.837,432,45000,225,1688,rubber 1.252 kg + moulding + hardware 1.837 kg + mould 45000/50
rubber_mounts,AT-6JX-900N,Rubber 6JX shock absorber,AT-6JX-900N,cost,,,3367,50.0,5100,4100,21,1,1.555,653,584,2.254,530,80000,1600,3367,rubber 1.555 kg + moulding + hardware 2.254 kg + mould 80000/50
rubber_mounts,AT-6JX-900,Rubber 6JX shock absorber,AT-6JX-900,cost,,,3367,50.0,5100,4100,21,1,1.555,653,584,2.254,530,80000,1600,3367,rubber 1.555 kg + moulding + hardware 2.254 kg + mould 80000/50
rubber_mounts,AT-6JX-1200N,Rubber 6JX shock absorber,AT-6JX-1200N,cost,,,4205,50.0,6350,5100,21,1,2.498,1049,829,3.091,726,80000,1600,4205,rubber 2.498 kg + moulding + hardware 3.091 kg + mould 80000/50
rubber_mounts,AT-6JX-1200,Rubber 6JX shock absorber,AT-6JX-1200,cost,,,4205,50.0,6350,5100,21,1,2.498,1049,829,3.091,726,80000,1600,4205,rubber 2.498 kg + moulding + hardware 3.091 kg + mould 80000/50
rubber_mounts,AT-SH-500,Rubber SH isolator,AT-SH-500,file,25000,product list: SH 500 rubber vibration isolater,820,0.0,25000,20000,21,4,0.274,115,251,0.975,229,45000,225,820,rubber 0.274 kg + moulding + hardware 0.975 kg + mould 45000/50
rubber_mounts,AT-SH-750,Rubber SH isolator,AT-SH-750,model,,,22137,50.0,33300,26700,21,4,0.409,172,286,1.451,341,45000,225,1024,scaled from AT-SH-500 by load^0.7
rubber_mounts,AT-SH-1150,Rubber SH isolator,AT-SH-1150,model,,,29858,50.0,44800,35900,21,4,0.627,263,343,1.929,453,45000,225,1284,scaled from AT-SH-500 by load^0.7
rubber_mounts,AT-SH-1750,Rubber SH isolator,AT-SH-1750,model,,,40059,50.0,60100,48100,21,4,0.954,401,428,2.552,600,45000,225,1653,scaled from AT-SH-500 by load^0.7
rubber_mounts,AT-SH-2200A,Rubber SH isolator,AT-SH-2200A,model,,,47018,50.0,70600,56500,21,4,1.199,504,492,2.973,699,45000,225,1919,scaled from AT-SH-500 by load^0.7
rubber_mounts,AT-SH-2200B,Rubber SH isolator,AT-SH-2200B,model,,,47018,50.0,70600,56500,21,4,1.199,504,492,2.973,699,45000,225,1919,scaled from AT-SH-500 by load^0.7
rubber_mounts,AT-WH-150,Rubber WH/WHG isolator,AT-WH-150,cost,,,1101,50.0,1700,1400,21,4,0.641,269,347,1.107,260,45000,225,1101,rubber 0.641 kg + moulding + hardware 1.107 kg + mould 45000/50
rubber_mounts,AT-WH-250,Rubber WH/WHG isolator,AT-WH-250,cost,,,1101,50.0,1700,1400,21,4,0.641,269,347,1.107,260,45000,225,1101,rubber 0.641 kg + moulding + hardware 1.107 kg + mould 45000/50
rubber_mounts,AT-WH-400,Rubber WH/WHG isolator,AT-WH-400,cost,,,1101,50.0,1700,1400,21,4,0.641,269,347,1.107,260,45000,225,1101,rubber 0.641 kg + moulding + hardware 1.107 kg + mould 45000/50
rubber_mounts,AT-WHG-600,Rubber WH/WHG isolator,AT-WHG-600,cost,,,1552,50.0,2350,1900,21,4,1.03,433,448,1.899,446,45000,225,1552,rubber 1.03 kg + moulding + hardware 1.899 kg + mould 45000/50
rubber_mounts,AT-WHG-800,Rubber WH/WHG isolator,AT-WHG-800,cost,,,1638,50.0,2500,2000,21,4,1.03,433,448,2.265,532,45000,225,1638,rubber 1.03 kg + moulding + hardware 2.265 kg + mould 45000/50
rubber_mounts,AT-WHG-1200,Rubber WH/WHG isolator,AT-WHG-1200,cost,,,4375,50.0,6600,5300,21,1,2.688,1129,879,3.267,768,80000,1600,4375,rubber 2.688 kg + moulding + hardware 3.267 kg + mould 80000/50
rubber_mounts,AT-WHG-1750,Rubber WH/WHG isolator,AT-WHG-1750,cost,,,4646,50.0,7000,5600,21,1,2.688,1129,879,4.42,1039,80000,1600,4646,rubber 2.688 kg + moulding + hardware 4.42 kg + mould 80000/50
accessories,FF,accessory,0,model,,,1200,25.0,1500,1200,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,RF,accessory,1,model,,,1200,25.0,1500,1200,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,FRF,accessory,2,model,,,2200,25.0,2750,2200,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,FM,accessory,3,model,,,1500,25.0,1900,1550,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,RFFF,accessory,4,model,,,2600,25.0,3250,2600,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,CM,accessory,5,model,,,1800,25.0,2250,1800,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,SC,accessory,6,model,,,450,25.0,600,500,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,SLA,accessory,7,model,,,2400,25.0,3000,2400,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,BEL,accessory,8,model,,,900,25.0,1150,950,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,LN,accessory,9,model,,,250,25.0,350,300,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,NC,accessory,10,on request,,,0,0.0,0,0,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,PU,accessory,11,model,,,350,25.0,450,400,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,MC,accessory,12,model,,,600,25.0,750,600,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,MCPU,accessory,13,model,,,900,25.0,1150,950,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,SS,accessory,14,on request,,,0,0.0,0,0,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,SENS,accessory,15,model,,,6500,25.0,8150,6550,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
accessories,RECON,accessory,16,on request,,,0,0.0,0,0,14,,,,,,,,,,typical size AC-25..AC-64; SS and reconditioning quoted case by case; NC free
other_products,TSC-15,other,Hydraulic feed-rate controller TSC-15,file,6150,product list / TSC pdf,6150,0.0,6150,4950,21,,,,,,,,,,
other_products,TSC-25,other,"Hydraulic feed-rate controller TSC-25, stroke 30",file,6600,product list / TSC pdf,6600,0.0,6600,5300,21,,,,,,,,,,
other_products,TSC-50,other,"Hydraulic feed-rate controller TSC-50, stroke 60",file,9840,product list / TSC pdf,9840,0.0,9850,7900,21,,,,,,,,,,
other_products,TSC-75,other,"Hydraulic feed-rate controller TSC-75, stroke 80",file,14400,product list / TSC pdf,14400,0.0,14400,11600,21,,,,,,,,,,
other_products,TSC-100,other,"Hydraulic feed-rate controller TSC-100, stroke 100",file,16625,product list / TSC pdf,16625,0.0,16700,13400,21,,,,,,,,,,
other_products,ACWRI-40-10,other,Compact wire rope isolator ACWRI 40-10,file,3100,product list / TSC pdf,3100,0.0,3100,2500,21,,,,,,,,,,
other_products,HHSS20,other,Half-helical wire rope isolator HHSS20,file,16500,product list / TSC pdf,16500,0.0,16500,13200,21,,,,,,,,,,
other_products,VIBSOL-45W,other,Vibsol 45 W rubber isolator,file,30000,product list / TSC pdf,30000,0.0,30000,24000,21,,,,,,,,,,
other_products,SH-500,other,SH 500 rubber vibration isolator,file,25000,product list / TSC pdf,25000,0.0,25000,20000,21,,,,,,,,,,
other_products,AVM-530603,other,Diamond shaped anti-vibration mount 530603,file,450,product list / TSC pdf,450,0.0,450,400,21,,,,,,,,,,
other_products,AVM-20x15-M8,other,"Anti-vibration mount, bilateral bolt 20x15 M8",file,450,product list / TSC pdf,450,0.0,450,400,21,,,,,,,,,,
other_products,AVM-12x10-M5,other,"Anti-vibration mount, bilateral bolt 12x10 M5",file,450,product list / TSC pdf,450,0.0,450,400,21,,,,,,,,,,
other_products,EM125140M,other,Evidgom EM125140M mount,file,16200,product list / TSC pdf,16200,0.0,16200,13000,21,,,,,,,,,,
other_products,KP-125-800,other,Hydraulic buffer KP 125-800,file,69400,product list / TSC pdf,69400,0.0,69400,55600,21,,,,,,,,,,
rubber_mounts,AT-RCM-SU-12.5x10-M5,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-12.5x10-M5,cost,,,286,50.0,450,400,21,8,0.002,1,180,0.003,35,28000,70,286,local moulding: rubber 0.002 kg + moulding + hardware 0.003 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-12.5x13.5-M5,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-12.5x13.5-M5,cost,,,286,50.0,450,400,21,8,0.002,1,181,0.003,35,28000,70,286,local moulding: rubber 0.002 kg + moulding + hardware 0.003 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-12.5x15-M5,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-12.5x15-M5,cost,,,287,50.0,450,400,21,8,0.002,1,181,0.003,35,28000,70,287,local moulding: rubber 0.002 kg + moulding + hardware 0.003 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-12.5x20-M5,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-12.5x20-M5,cost,,,287,50.0,450,400,21,8,0.003,1,181,0.003,35,28000,70,287,local moulding: rubber 0.003 kg + moulding + hardware 0.003 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-16x10-M4,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-16x10-M4,cost,,,287,50.0,450,400,21,8,0.003,1,181,0.003,35,28000,70,287,local moulding: rubber 0.003 kg + moulding + hardware 0.003 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-16x15-M4,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-16x15-M4,cost,,,288,50.0,450,400,21,8,0.004,2,181,0.003,35,28000,70,288,local moulding: rubber 0.004 kg + moulding + hardware 0.003 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-16x10-M5,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-16x10-M5,cost,,,287,50.0,450,400,21,8,0.003,1,181,0.004,35,28000,70,287,local moulding: rubber 0.003 kg + moulding + hardware 0.004 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-16x15-M5,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-16x15-M5,cost,,,288,50.0,450,400,21,8,0.004,2,181,0.004,35,28000,70,288,local moulding: rubber 0.004 kg + moulding + hardware 0.004 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-16x20-M5,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-16x20-M5,cost,,,288,50.0,450,400,21,8,0.005,2,181,0.004,35,28000,70,288,local moulding: rubber 0.005 kg + moulding + hardware 0.004 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-16x25-M5,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-16x25-M5,cost,,,289,50.0,450,400,21,8,0.006,3,182,0.004,35,28000,70,289,local moulding: rubber 0.006 kg + moulding + hardware 0.004 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-20x5-M6,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-20x5-M6,cost,,,286,50.0,450,400,21,8,0.002,1,181,0.006,35,28000,70,286,local moulding: rubber 0.002 kg + moulding + hardware 0.006 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-20x8.5-M6,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-20x8.5-M6,cost,,,287,50.0,450,400,21,8,0.003,1,181,0.006,35,28000,70,287,local moulding: rubber 0.003 kg + moulding + hardware 0.006 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-20x8.5-M6-G16.5,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-20x8.5-M6-G16.5,cost,,,287,50.0,450,400,21,8,0.003,1,181,0.008,35,28000,70,287,local moulding: rubber 0.003 kg + moulding + hardware 0.008 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-20x15-M6,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-20x15-M6,cost,,,289,50.0,450,400,21,8,0.006,3,182,0.008,35,28000,70,289,local moulding: rubber 0.006 kg + moulding + hardware 0.008 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-20x20-M6,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-20x20-M6,cost,,,290,50.0,450,400,21,8,0.008,3,182,0.008,35,28000,70,290,local moulding: rubber 0.008 kg + moulding + hardware 0.008 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-20x25-M6,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-20x25-M6,cost,,,292,50.0,450,400,21,8,0.01,4,183,0.008,35,28000,70,292,local moulding: rubber 0.01 kg + moulding + hardware 0.008 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-20x30-M6,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-20x30-M6,cost,,,293,50.0,450,400,21,8,0.012,5,183,0.008,35,28000,70,293,local moulding: rubber 0.012 kg + moulding + hardware 0.008 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x10-M6,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x10-M6,cost,,,289,50.0,450,400,21,8,0.006,3,182,0.011,35,28000,70,289,local moulding: rubber 0.006 kg + moulding + hardware 0.011 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x15-M6,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x15-M6,cost,,,292,50.0,450,400,21,8,0.01,4,183,0.011,35,28000,70,292,local moulding: rubber 0.01 kg + moulding + hardware 0.011 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x20-M6,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x20-M6,cost,,,294,50.0,450,400,21,8,0.013,5,183,0.011,35,28000,70,294,local moulding: rubber 0.013 kg + moulding + hardware 0.011 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x30-M6,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x30-M6,cost,,,298,50.0,450,400,21,8,0.019,8,185,0.011,35,28000,70,298,local moulding: rubber 0.019 kg + moulding + hardware 0.011 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x5-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x5-M8,cost,,,287,50.0,450,400,21,8,0.003,1,181,0.016,35,28000,70,287,local moulding: rubber 0.003 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x10-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x10-M8,cost,,,289,50.0,450,400,21,8,0.006,3,182,0.016,35,28000,70,289,local moulding: rubber 0.006 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x15-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x15-M8,cost,,,292,50.0,450,400,21,8,0.01,4,183,0.016,35,28000,70,292,local moulding: rubber 0.01 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x15-M8-G12,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x15-M8-G12,cost,,,292,50.0,450,400,21,8,0.01,4,183,0.012,35,28000,70,292,local moulding: rubber 0.01 kg + moulding + hardware 0.012 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x19-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x19-M8,cost,,,293,50.0,450,400,21,8,0.012,5,183,0.016,35,28000,70,293,local moulding: rubber 0.012 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x22-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x22-M8,cost,,,295,50.0,450,400,21,8,0.014,6,184,0.016,35,28000,70,295,local moulding: rubber 0.014 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x25-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x25-M8,cost,,,296,50.0,450,400,21,8,0.016,7,184,0.016,35,28000,70,296,local moulding: rubber 0.016 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x30-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x30-M8,cost,,,298,50.0,450,400,21,8,0.019,8,185,0.016,35,28000,70,298,local moulding: rubber 0.019 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-25.5x40-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-25.5x40-M8,cost,,,303,50.0,500,400,21,8,0.026,11,187,0.016,35,28000,70,303,local moulding: rubber 0.026 kg + moulding + hardware 0.016 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-30x15-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-30x15-M8,cost,,,294,50.0,450,400,21,8,0.013,6,183,0.021,35,28000,70,294,local moulding: rubber 0.013 kg + moulding + hardware 0.021 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-30x22-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-30x22-M8,cost,,,298,50.0,450,400,21,8,0.02,8,185,0.021,35,28000,70,298,local moulding: rubber 0.02 kg + moulding + hardware 0.021 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-30x30-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-30x30-M8,cost,,,303,50.0,500,400,21,8,0.027,11,187,0.021,35,28000,70,303,local moulding: rubber 0.027 kg + moulding + hardware 0.021 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-30x40-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-30x40-M8,cost,,,309,50.0,500,400,21,8,0.036,15,189,0.021,35,28000,70,309,local moulding: rubber 0.036 kg + moulding + hardware 0.021 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-40x30-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-40x30-M8,cost,,,317,50.0,500,400,21,8,0.048,20,192,0.034,35,28000,70,317,local moulding: rubber 0.048 kg + moulding + hardware 0.034 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-40x40-M8,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-40x40-M8,cost,,,328,50.0,500,400,21,8,0.064,27,197,0.034,35,28000,70,328,local moulding: rubber 0.064 kg + moulding + hardware 0.034 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-40x20-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-40x20-M10,cost,,,307,50.0,500,400,21,8,0.032,13,188,0.043,35,28000,70,307,local moulding: rubber 0.032 kg + moulding + hardware 0.043 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-40x25-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-40x25-M10,cost,,,312,50.0,500,400,21,8,0.04,17,190,0.043,35,28000,70,312,local moulding: rubber 0.04 kg + moulding + hardware 0.043 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-40x35-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-40x35-M10,cost,,,323,50.0,500,400,21,8,0.056,23,194,0.043,35,28000,70,323,local moulding: rubber 0.056 kg + moulding + hardware 0.043 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-40x40-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-40x40-M10,cost,,,328,50.0,500,400,21,8,0.064,27,197,0.043,35,28000,70,328,local moulding: rubber 0.064 kg + moulding + hardware 0.043 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-40x45-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-40x45-M10,cost,,,334,50.0,550,450,21,8,0.072,30,199,0.043,35,28000,70,334,local moulding: rubber 0.072 kg + moulding + hardware 0.043 kg + mould 28000/50
rubber_mounts,AT-RCM-SU-50x25-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-50x25-M10,cost,,,482,50.0,750,600,21,4,0.062,26,196,0.057,35,45000,225,482,local moulding: rubber 0.062 kg + moulding + hardware 0.057 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-50x35-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-50x35-M10,cost,,,499,50.0,750,600,21,4,0.087,37,203,0.057,35,45000,225,499,local moulding: rubber 0.087 kg + moulding + hardware 0.057 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-50x45-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-50x45-M10,cost,,,516,50.0,800,650,21,4,0.112,47,209,0.057,35,45000,225,516,local moulding: rubber 0.112 kg + moulding + hardware 0.057 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-60x22-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-60x22-M10,cost,,,494,50.0,750,600,21,4,0.079,33,200,0.074,35,45000,225,494,local moulding: rubber 0.079 kg + moulding + hardware 0.074 kg + mould 45000/50
rubber_mounts,AT-RCM-SU-60x25-M10,"AT-RCM-SU cylindrical mount, stud one end",AT-RCM-SU-60x25-M10,cost,,,501,50.0,800,650,21,4,0.089,38,203,0.074,35,45000,225,501,local moulding: rubber 0.089 kg + moulding + hardware 0.074 kg + mould 45000/50
