source,family,model,stroke_mm,energy_per_cycle_nm,energy_per_hour_nm,eff_mass_min_kg,eff_mass_max_kg,max_force_n,thread,body_dia_mm,length_mm,weight_kg,damping_type,temp_min_c,temp_max_c,notes
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC6450-4-LT,48.6,1870,146000,5300,21200,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,-50,66,LT version; eff. weight code -4; return time 0.24 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC64100-0-LT,99.4,3730,192000,70,280,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,-50,66,LT version; eff. weight code -0; return time 0.68 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC64100-1-LT,99.4,3730,192000,270,1100,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,-50,66,LT version; eff. weight code -1; return time 0.60 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC64100-2-LT,99.4,3730,192000,930,3700,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,-50,66,LT version; eff. weight code -2; return time 0.68 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC64100-3-LT,99.4,3730,192000,3150,12600,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,-50,66,LT version; eff. weight code -3; return time 0.68 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC64100-4-LT,99.4,3730,192000,10600,42500,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,-50,66,LT version; eff. weight code -4; return time 0.68 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC64150-0-LT,150,5650,248000,100,460,,2-1/2-12 UNF / M64x2,64,450,5.10,self-compensating,-50,66,LT version; eff. weight code -0; return time 0.96 s at -50 C; side load 2 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC64150-1-LT,150,5650,248000,410,1640,,2-1/2-12 UNF / M64x2,64,450,5.10,self-compensating,-50,66,LT version; eff. weight code -1; return time 0.96 s at -50 C; side load 2 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC64150-2-LT,150,5650,248000,1390,5600,,2-1/2-12 UNF / M64x2,64,450,5.10,self-compensating,-50,66,LT version; eff. weight code -2; return time 0.96 s at -50 C; side load 2 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC64150-3-LT,150,5650,248000,4700,18800,,2-1/2-12 UNF / M64x2,64,450,5.10,self-compensating,-50,66,LT version; eff. weight code -3; return time 0.96 s at -50 C; side load 2 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC64150-4-LT,150,5650,248000,16000,63700,,2-1/2-12 UNF / M64x2,64,450,5.10,self-compensating,-50,66,LT version; eff. weight code -4; return time 0.96 s at -50 C; side load 2 deg
ACE Main Catalog 2018 metric p.72-73,SC33-SC45 soft contact heavy eff. weight,SC3325-5,23.2,155,75000,1360,2721,,1-1/4-12 UNF / M33x1.5,33,178,0.68,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -5; return force 44-89 N; return time 0.75 s; side load 4 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.72-73,SC33-SC45 soft contact heavy eff. weight,SC3325-6,23.2,155,75000,2500,5443,,1-1/4-12 UNF / M33x1.5,33,178,0.68,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -6; return force 44-89 N; return time 0.75 s; side load 4 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.72-73,SC33-SC45 soft contact heavy eff. weight,SC3325-7,23.2,155,75000,4989,8935,,1-1/4-12 UNF / M33x1.5,33,178,0.68,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -7; return force 44-89 N; return time 0.75 s; side load 4 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.72-73,SC33-SC45 soft contact heavy eff. weight,SC3325-8,23.2,155,75000,8618,13607,,1-1/4-12 UNF / M33x1.5,33,178,0.68,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -8; return force 44-89 N; return time 0.75 s; side load 4 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.72-73,SC33-SC45 soft contact heavy eff. weight,SC3350-5,48.6,310,85000,2721,4990,,1-1/4-12 UNF / M33x1.5,33,254,0.92,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -5; return force 51-125 N; return time 0.90 s; side load 3 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.72-73,SC33-SC45 soft contact heavy eff. weight,SC3350-6,48.6,310,85000,4536,9980,,1-1/4-12 UNF / M33x1.5,33,254,0.92,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -6; return force 51-125 N; return time 0.90 s; side load 3 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.74,SC33-SC45 soft contact heavy eff. weight,SC4525-5,23.1,340,107000,3400,6800,,1-3/4-12 UNF / M45x1.5,45,189,1.43,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -5; return force 67-104 N; return time 0.8 s; side load 4 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.74,SC33-SC45 soft contact heavy eff. weight,SC4525-6,23.1,340,107000,6350,13600,,1-3/4-12 UNF / M45x1.5,45,189,1.43,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -6; return force 67-104 N; return time 0.8 s; side load 4 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.74,SC33-SC45 soft contact heavy eff. weight,SC4525-7,23.1,340,107000,12700,22679,,1-3/4-12 UNF / M45x1.5,45,189,1.43,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -7; return force 67-104 N; return time 0.8 s; side load 4 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.74,SC33-SC45 soft contact heavy eff. weight,SC4525-8,23.1,340,107000,20411,39000,,1-3/4-12 UNF / M45x1.5,45,189,1.43,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -8; return force 67-104 N; return time 0.8 s; side load 4 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.74,SC33-SC45 soft contact heavy eff. weight,SC4550-5,48.5,680,112000,6800,12246,,1-3/4-12 UNF / M45x1.5,45,265,1.90,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -5; return force 47-242 N; return time 1.0 s; side load 3 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.74,SC33-SC45 soft contact heavy eff. weight,SC4550-6,48.5,680,112000,11790,26988,,1-3/4-12 UNF / M45x1.5,45,265,1.90,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -6; return force 47-242 N; return time 1.0 s; side load 3 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.74,SC33-SC45 soft contact heavy eff. weight,SC4550-7,48.5,680,112000,25854,44225,,1-3/4-12 UNF / M45x1.5,45,265,1.90,"self-compensating (soft contact, low velocity)",-12,66,eff. weight code -7; return force 47-242 N; return time 1.0 s; side load 3 deg; impact velocity 0.02-0.46 m/s; length = A max
ACE Main Catalog 2018 metric p.76-77,MA/ML33-MA/ML64 adjustable,MA3325,23.2,170,75000,9,1700,,1-1/4-12 UNF / M33x1.5,33,138,0.45,adjustable,-12,66,"MA adjustable; E4 with air/oil tank 124000 Nm/h; E4 with oil recirculation 169000 Nm/h; return force 45-90 N; return time 0.03 s; side load 4 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.76-77,MA/ML33-MA/ML64 adjustable,ML3325,23.2,170,75000,300,50000,,1-1/4-12 UNF / M33x1.5,33,138,0.45,adjustable,-12,66,"ML low-velocity adjustable; E4 with air/oil tank 124000 Nm/h; E4 with oil recirculation 169000 Nm/h; return force 45-90 N; return time 0.03 s; side load 4 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.76-77,MA/ML33-MA/ML64 adjustable,MA3350,48.6,340,85000,13,2500,,1-1/4-12 UNF / M33x1.5,33,189,0.54,adjustable,-12,66,"MA adjustable; E4 with air/oil tank 135000 Nm/h; E4 with oil recirculation 180000 Nm/h; return force 45-135 N; return time 0.06 s; side load 3 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.76-77,MA/ML33-MA/ML64 adjustable,ML3350,48.6,340,85000,500,80000,,1-1/4-12 UNF / M33x1.5,33,189,0.54,adjustable,-12,66,"ML low-velocity adjustable; E4 with air/oil tank 135000 Nm/h; E4 with oil recirculation 180000 Nm/h; return force 45-135 N; return time 0.06 s; side load 3 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.78,MA/ML33-MA/ML64 adjustable,MA4525,23.1,425,107000,40,10000,,1-3/4-12 UNF / M45x1.5,45,145,1.13,adjustable,-12,66,"MA adjustable; E4 with air/oil tank 158000 Nm/h; E4 with oil recirculation 192000 Nm/h; return force 70-100 N; return time 0.03 s; side load 4 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.78,MA/ML33-MA/ML64 adjustable,ML4525,23.1,425,107000,3000,110000,,1-3/4-12 UNF / M45x1.5,45,145,1.13,adjustable,-12,66,"ML low-velocity adjustable; E4 with air/oil tank 158000 Nm/h; E4 with oil recirculation 192000 Nm/h; return force 70-100 N; return time 0.03 s; side load 4 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.78,MA/ML33-MA/ML64 adjustable,MA4550,48.5,850,112000,70,14500,,1-3/4-12 UNF / M45x1.5,45,195,1.36,adjustable,-12,66,"MA adjustable; E4 with air/oil tank 192000 Nm/h; E4 with oil recirculation 248000 Nm/h; return force 70-145 N; return time 0.08 s; side load 3 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.78,MA/ML33-MA/ML64 adjustable,ML4550,48.5,850,112000,5000,180000,,1-3/4-12 UNF / M45x1.5,45,195,1.36,adjustable,-12,66,"ML low-velocity adjustable; E4 with air/oil tank 192000 Nm/h; E4 with oil recirculation 248000 Nm/h; return force 70-145 N; return time 0.08 s; side load 3 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.78,MA/ML33-MA/ML64 adjustable,MA4575,73.9,1300,146000,70,15000,,1-3/4-12 UNF / M45x1.5,45,246,1.59,adjustable,-12,66,"MA adjustable; E4 with air/oil tank 225000 Nm/h; E4 with oil recirculation 282000 Nm/h; return force 50-180 N; return time 0.11 s; side load 2 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.79,MA/ML33-MA/ML64 adjustable,ML6425,23.2,1135,124000,7000,300000,,2-1/2-12 UNF / M64x2,64,174,2.50,adjustable,-12,66,"ML low-velocity adjustable; E4 with air/oil tank 248000 Nm/h; E4 with oil recirculation 332000 Nm/h; return force 120-155 N; return time 0.06 s; side load 5 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.79,MA/ML33-MA/ML64 adjustable,MA6450,48.6,2275,146000,220,50000,,2-1/2-12 UNF / M64x2,64,225,2.90,adjustable,-12,66,"MA adjustable; E4 with air/oil tank 293000 Nm/h; E4 with oil recirculation 384000 Nm/h; return force 90-155 N; return time 0.12 s; side load 4 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.79,MA/ML33-MA/ML64 adjustable,ML6450,48.6,2275,146000,11000,500000,,2-1/2-12 UNF / M64x2,64,225,2.90,adjustable,-12,66,"ML low-velocity adjustable; E4 with air/oil tank 293000 Nm/h; E4 with oil recirculation 384000 Nm/h; return force 90-155 N; return time 0.12 s; side load 4 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.79,MA/ML33-MA/ML64 adjustable,MA64100,99.4,4520,192000,270,52000,,2-1/2-12 UNF / M64x2,64,326,3.70,adjustable,-12,66,"MA adjustable; E4 with air/oil tank 384000 Nm/h; E4 with oil recirculation 497000 Nm/h; return force 105-270 N; return time 0.34 s; side load 3 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.79,MA/ML33-MA/ML64 adjustable,MA64150,150,6780,248000,330,80000,,2-1/2-12 UNF / M64x2,64,450,5.10,adjustable,-12,66,"MA adjustable; E4 with air/oil tank 497000 Nm/h; E4 with oil recirculation 644000 Nm/h; return force 75-365 N; return time 0.48 s; side load 2 deg; impact velocity MA 0.15-5 m/s, ML 0.02-0.46 m/s; length = A max"
ACE Main Catalog 2018 metric p.80-81,SASL 1 1/8 adjustable low velocity,SASL11/8X1-R,23,900,142000,318,320000,,"1-1/8 (rear flange, built-in square mount)",,175,3.67,adjustable,-12,66,E4 with air/oil tank 282000 Nm/h; impact velocity 0.08-0.61 m/s; length = A max; L2 = 100 mm
ACE Main Catalog 2018 metric p.80-81,SASL 1 1/8 adjustable low velocity,SASL11/8X2-R,48.5,1800,170000,385.5,590000,,"1-1/8 (rear flange, built-in square mount)",,225,4.17,adjustable,-12,66,E4 with air/oil tank 340000 Nm/h; impact velocity 0.08-0.61 m/s; length = A max; L2 = 124 mm
ACE Main Catalog 2018 metric p.82-83,SALD 1/2-1 1/8 adjustable,SALD1/2X1-P,23.2,153,85000,4.5,1225,,1/2 inch body,,138,0.68,adjustable,-12,66,E4 with air/oil tank 147000 Nm/h; external positive stop; impact velocity 0.3-4.6 m/s; length = A max; L2 = 82 mm
ACE Main Catalog 2018 metric p.82-83,SALD 1/2-1 1/8 adjustable,SALD1/2X2-P,48.5,305,98000,9.5,2585,,1/2 inch body,,189,0.83,adjustable,-12,66,E4 with air/oil tank 158000 Nm/h; external positive stop; impact velocity 0.3-4.6 m/s; length = A max; L2 = 102 mm
ACE Main Catalog 2018 metric p.84,SALD 1/2-1 1/8 adjustable,SALD3/4X1-P,23.2,340,124000,9,8100,,3/4 inch body,,151,1.47,adjustable,-12,66,E4 with air/oil tank 181000 Nm/h; external positive stop; impact velocity 0.3-4.6 m/s; length = A max; L2 = 101 mm
ACE Main Catalog 2018 metric p.84,SALD 1/2-1 1/8 adjustable,SALD3/4X2-P,48.5,680,147000,15.9,14500,,3/4 inch body,,202,1.81,adjustable,-12,66,E4 with air/oil tank 225000 Nm/h; external positive stop; impact velocity 0.3-4.6 m/s; length = A max; L2 = 126 mm
ACE Main Catalog 2018 metric p.84,SALD 1/2-1 1/8 adjustable,SALD3/4X3-P,74,1000,181000,22.7,21000,,3/4 inch body,,252,2.24,adjustable,-12,66,"E4 with air/oil tank 2700000 Nm/h; external positive stop; impact velocity 0.3-4.6 m/s; length = A max; L2 = 152 mm; NOTE: catalogue text shows E4 with tank as 2,700,000 which is inconsistent with neighbours (likely 270,000) - verify"
ACE Main Catalog 2018 metric p.85,SALD 1/2-1 1/8 adjustable,SALD11/8X2-P,48.5,1800,170000,54,22700,,11/8 inch body,,226,3.97,adjustable,-12,66,E4 with air/oil tank 340000 Nm/h; external positive stop; impact velocity 0.3-4.6 m/s; length = A max; L2 = 140 mm
ACE Main Catalog 2018 metric p.85,SALD 1/2-1 1/8 adjustable,SALD11/8X4-P,99,3600,225000,72.5,45000,,11/8 inch body,,327,5.22,adjustable,-12,66,E4 with air/oil tank 452000 Nm/h; external positive stop; impact velocity 0.3-4.6 m/s; length = A max; L2 = 190 mm
ACE Main Catalog 2018 metric p.85,SALD 1/2-1 1/8 adjustable,SALD11/8X6-P,150,5400,280000,91,68000,,11/8 inch body,,451,7.04,adjustable,-12,66,E4 with air/oil tank 565000 Nm/h; external positive stop; impact velocity 0.3-4.6 m/s; length = A max; L2 = 241 mm
ACE Main Catalog 2018 metric p.86-87,SALDN 3/4 adjustable rear-adjust,SALDN3/4X1-RF,25,390,107000,45,10000,,"3/4 inch body, RF front flange / RR rear flange",,145,1.13,adjustable,-12,66,E4 with air/oil tank 158000 Nm/h; return force 7-10 N; return time 0.03 s; side load 4 deg; impact velocity 0.1-5 m/s; length = A max; L2 = 82 mm
ACE Main Catalog 2018 metric p.86-87,SALDN 3/4 adjustable rear-adjust,SALDN3/4X2-RF,50,780,113000,72.6,14500,,"3/4 inch body, RF front flange / RR rear flange",,195,1.37,adjustable,-12,66,E4 with air/oil tank 190000 Nm/h; return force 7-14.5 N; return time 0.08 s; side load 3 deg; impact velocity 0.1-5 m/s; length = A max; L2 = 107 mm
ACE Main Catalog 2018 metric p.86-87,SALDN 3/4 adjustable rear-adjust,SALDN3/4X3-RF,75,1200,147000,115,15000,,"3/4 inch body, RF front flange / RR rear flange",,246,1.59,adjustable,-12,66,E4 with air/oil tank 226000 Nm/h; return force 5-18.25 N; return time 0.11 s; side load 2 deg; impact velocity 0.1-5 m/s; length = A max; L2 = 133 mm
ACE Main Catalog 2018 metric p.88,SALDN 3/4 adjustable rear-adjust,SALDN3/4X1-RR,25,390,107000,43,10000,,"3/4 inch body, RF front flange / RR rear flange",,145,1.13,adjustable,-12,66,E4 with air/oil tank 158000 Nm/h; return force 7-10 N; return time 0.03 s; side load 4 deg; impact velocity 0.1-5 m/s; length = A max; L2 = 82 mm
ACE Main Catalog 2018 metric p.88,SALDN 3/4 adjustable rear-adjust,SALDN3/4X2-RR,50,780,113000,72.6,14500,,"3/4 inch body, RF front flange / RR rear flange",,195,1.37,adjustable,-12,66,E4 with air/oil tank 190000 Nm/h; return force 7-14.5 N; return time 0.08 s; side load 3 deg; impact velocity 0.1-5 m/s; length = A max; L2 = 107 mm
ACE Main Catalog 2018 metric p.88,SALDN 3/4 adjustable rear-adjust,SALDN3/4X3-RR,75,1200,147000,115,15000,,"3/4 inch body, RF front flange / RR rear flange",,246,1.59,adjustable,-12,66,E4 with air/oil tank 226000 Nm/h; return force 5-18.25 N; return time 0.11 s; side load 2 deg; impact velocity 0.1-5 m/s; length = A max; L2 = 133 mm
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X2-1,50,3600,1100000,700,2200,,,,313,12.8,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -1; E4 with air/oil tank 1350000 Nm/h; return force 210-285 N; return time 0.25 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X2-2,50,3600,1100000,1800,5400,,,,313,12.8,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -2; E4 with air/oil tank 1350000 Nm/h; return force 210-285 N; return time 0.25 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X2-3,50,3600,1100000,4500,13600,,,,313,12.8,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -3; E4 with air/oil tank 1350000 Nm/h; return force 210-285 N; return time 0.25 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X2-4,50,3600,1100000,11300,34000,,,,313,12.8,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -4; E4 with air/oil tank 1350000 Nm/h; return force 210-285 N; return time 0.25 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X4-1,102,7200,1350000,1400,4400,,,,414,14.8,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -1; E4 with air/oil tank 1700000 Nm/h; return force 150-285 N; return time 0.50 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X4-2,102,7200,1350000,3600,11000,,,,414,14.8,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -2; E4 with air/oil tank 1700000 Nm/h; return force 150-285 N; return time 0.50 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X4-3,102,7200,1350000,9100,27200,,,,414,14.8,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -3; E4 with air/oil tank 1700000 Nm/h; return force 150-285 N; return time 0.50 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X4-4,102,7200,1350000,22600,68000,,,,414,14.8,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -4; E4 with air/oil tank 1700000 Nm/h; return force 150-285 N; return time 0.50 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X6-1,152,10800,1600000,2200,6500,,,,516,16.9,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -1; E4 with air/oil tank 2000000 Nm/h; return force 150-400 N; return time 0.60 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X6-2,152,10800,1600000,5400,16300,,,,516,16.9,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -2; E4 with air/oil tank 2000000 Nm/h; return force 150-400 N; return time 0.60 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X6-3,152,10800,1600000,13600,40800,,,,516,16.9,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -3; E4 with air/oil tank 2000000 Nm/h; return force 150-400 N; return time 0.60 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X6-4,152,10800,1600000,34000,102000,,,,516,16.9,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -4; E4 with air/oil tank 2000000 Nm/h; return force 150-400 N; return time 0.60 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X8-1,203,14500,1900000,2900,8700,,,,643,19.3,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -1; E4 with air/oil tank 2400000 Nm/h; return force 230-650 N; return time 0.70 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X8-2,203,14500,1900000,7200,21700,,,,643,19.3,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -2; E4 with air/oil tank 2400000 Nm/h; return force 230-650 N; return time 0.70 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X8-3,203,14500,1900000,18100,54400,,,,643,19.3,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -3; E4 with air/oil tank 2400000 Nm/h; return force 230-650 N; return time 0.70 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X8-4,203,14500,1900000,45300,136000,,,,643,19.3,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -4; E4 with air/oil tank 2400000 Nm/h; return force 230-650 N; return time 0.70 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X10-1,254,18000,2200000,3600,11000,,,,745,22.8,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -1; E4 with air/oil tank 2700000 Nm/h; return force 160-460 N; return time 0.80 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X10-2,254,18000,2200000,9100,27200,,,,745,22.8,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -2; E4 with air/oil tank 2700000 Nm/h; return force 160-460 N; return time 0.80 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X10-3,254,18000,2200000,22600,68000,,,,745,22.8,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -3; E4 with air/oil tank 2700000 Nm/h; return force 160-460 N; return time 0.80 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.102-103,CA2-CA4 heavy duty self-compensating,CA2X10-4,254,18000,2200000,56600,170000,,,,745,22.8,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -4; E4 with air/oil tank 2700000 Nm/h; return force 160-460 N; return time 0.80 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 2 inch
ACE Main Catalog 2018 metric p.104,CA2-CA4 heavy duty self-compensating,CA3X5-1,127,14125,2260000,2900,8700,,,,490.5,28.9,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -1; E4 with air/oil tank 2800000 Nm/h; return force 270-710 N; return time 0.6 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 3 inch
ACE Main Catalog 2018 metric p.104,CA2-CA4 heavy duty self-compensating,CA3X5-2,127,14125,2260000,7250,21700,,,,490.5,28.9,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -2; E4 with air/oil tank 2800000 Nm/h; return force 270-710 N; return time 0.6 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 3 inch
ACE Main Catalog 2018 metric p.104,CA2-CA4 heavy duty self-compensating,CA3X5-3,127,14125,2260000,18100,54350,,,,490.5,28.9,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -3; E4 with air/oil tank 2800000 Nm/h; return force 270-710 N; return time 0.6 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 3 inch
ACE Main Catalog 2018 metric p.104,CA2-CA4 heavy duty self-compensating,CA3X5-4,127,14125,2260000,45300,135900,,,,490.5,28.9,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -4; E4 with air/oil tank 2800000 Nm/h; return force 270-710 N; return time 0.6 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 3 inch
ACE Main Catalog 2018 metric p.104,CA2-CA4 heavy duty self-compensating,CA3X8-1,203,22600,3600000,4650,13900,,,,641,33.4,self-compensating,-12,66,heavy duty self-compensating; eff. weight code -1; E4 with air/oil tank 4520000 Nm/h; return force 280-740 N; return time 0.8 s; side load 3 deg; impact velocity 0.3-5 m/s; length = A max; bore size 3 inch
